Organization,District name,Primary role,Name,First name,Last name,Gender,Party name,Email,Photo URL,Source URL,Website,Facebook,Instagram,Twitter,LinkedIn,YouTube,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax
Legislative Assembly of Manitoba,Transcona,MLA,Nello Altomare,Nello,Altomare,,New Democratic Party of Manitoba,Nello.Altomare@mbleg.ca,http://www.gov.mb.ca/legislature/img/mla/altomare.jpg,http://www.gov.mb.ca/legislature/members/info/altomare.html,,,,,,,,,,,,,,,,,,
Legislative Assembly of Manitoba,Turtle Mountain,MLA,Doyle Piwniuk,Doyle,Piwniuk,,Progressive Conservative Party of Manitoba,Doyle.Piwniuk@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/piwniuk.jpg,http://www.gov.mb.ca/legislature/members/info/piwniuk.html,,,,,,,,,,,,,,,,,,
Legislative Assembly of Manitoba,Tuxedo,MLA,Heather Stefanson,Heather,Stefanson,,Progressive Conservative Party of Manitoba,minhsc@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/stefanson.jpg,http://www.gov.mb.ca/legislature/members/info/stefanson.html,,,,,,,,,,,,,,,,,,
Legislative Assembly of Manitoba,Tyndall Park,MLA,Cindy Lamoureux,Cindy,Lamoureux,,Independent Liberal,Cindy.Lamoureux@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/lamoureux.jpg,http://www.gov.mb.ca/legislature/members/info/lamoureux.html,,,,,,,,,,,,,,,,,,
Legislative Assembly of Manitoba,Union Station,MLA,Uzoma Asagwara,Uzoma,Asagwara,,New Democratic Party of Manitoba,Uzoma.Asagwara@mbleg.ca,http://www.gov.mb.ca/legislature/img/mla/asagwara.jpg,http://www.gov.mb.ca/legislature/members/info/asagwara.html,,,,,,,,,,,,,,,,,,
Legislative Assembly of Manitoba,Waverley,MLA,Jon Reyes,Jon,Reyes,,Progressive Conservative Party of Manitoba,Jon.Reyes@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/reyes.jpg,http://www.gov.mb.ca/legislature/members/info/reyes.html,,,,,,,,,,,,,,,,,,
Legislative Assembly of Manitoba,Wolseley,MLA,Lisa Naylor,Lisa,Naylor,,New Democratic Party of Manitoba,Lisa.Naylor@mbleg.ca,http://www.gov.mb.ca/legislature/img/mla/naylor.jpg,http://www.gov.mb.ca/legislature/members/info/naylor.html,,,,,,,,,,,,,,,,,,
Winnipeg City Council,Charleswood—Tuxedo—Westwood,Councillor,Kevin Klein,Kevin,Klein,,,KKlein@winnipeg.ca,http://winnipeg.ca/council/images/klein.png,https://data.winnipeg.ca/resource/r4tk-7dip.json,,,,,,,legislature,,1 204 986-5232,1 204 986-3725,,,,,,,,
Winnipeg City Council,Daniel McIntyre,Councillor,Cindy Gilroy,Cindy,Gilroy,,,cgilroy@winnipeg.ca,http://winnipeg.ca/council/images/gilroy3.jpg,https://data.winnipeg.ca/resource/r4tk-7dip.json,,,,,,,legislature,,1 204 986-5951,1 204 986-3725,,,,,,,,
Winnipeg City Council,Elmwood—East Kildonan,Councillor,Jason Schreyer,Jason,Schreyer,,,jschreyer@winnipeg.ca,http://winnipeg.ca/council/images/schreyer2.png,https://data.winnipeg.ca/resource/r4tk-7dip.json,,,,,,,legislature,,1 204 986-5195,1 204 986-3725,,,,,,,,
Winnipeg City Council,Fort Rouge—East Fort Garry,Councillor,Sherri Rollins,Sherri,Rollins,,,SRollins@winnipeg.ca,http://winnipeg.ca/council/images/rollins.png,https://data.winnipeg.ca/resource/r4tk-7dip.json,,,,,,,legislature,,1 204 986-5878,1 204 986-3725,,,,,,,,
Winnipeg City Council,Mynarski,Councillor,Ross Eadie,Ross,Eadie,,,readie@winnipeg.ca,http://winnipeg.ca/council/images/eadie2.png,https://data.winnipeg.ca/resource/r4tk-7dip.json,,,,,,,legislature,,1 204 986-5188,1 204 986-3726,,,,,,,,
Winnipeg City Council,North Kildonan,Councillor,Jeff Browaty,Jeff,Browaty,,,jbrowaty@winnipeg.ca,http://winnipeg.ca/council/images/browaty3.png,https://data.winnipeg.ca/resource/r4tk-7dip.json,,,,,,,legislature,,1 204 986-5196,1 204 986-3725,,,,,,,,
Winnipeg City Council,Old Kildonan,Councillor,Devi Sharma,Devi,Sharma,,,devi@winnipeg.ca,http://winnipeg.ca/council/images/sharma2.png,https://data.winnipeg.ca/resource/r4tk-7dip.json,,,,,,,legislature,,1 204 986-5264,1 204 986-7806,,,,,,,,
Winnipeg City Council,Point Douglas,Councillor,Vivian Santos,Vivian,Santos,,,VSantos@winnipeg.ca,http://winnipeg.ca/council/images/Santos.png,https://data.winnipeg.ca/resource/r4tk-7dip.json,,,,,,,legislature,,1 204 986-8401,1 204 986-3725,,,,,,,,
Winnipeg City Council,River Heights—Fort Garry,Councillor,John Orlikow,John,Orlikow,,,jorlikow@winnipeg.ca,http://winnipeg.ca/council/images/orlikow3.jpg,https://data.winnipeg.ca/resource/r4tk-7dip.json,,,,,,,legislature,,1 204 986-5236,1 204 986-3725,,,,,,,,
Winnipeg City Council,St. Boniface,Councillor,Matt Allard,Matt,Allard,,,mattallard@winnipeg.ca,http://winnipeg.ca/council/images/allard3.png,https://data.winnipeg.ca/resource/r4tk-7dip.json,,,,,,,legislature,,1 204 396-4636,1 204 986-3725,,,,,,,,
Winnipeg City Council,St. James,Councillor,Scott Gillingham,Scott,Gillingham,,,scottgillingham@winnipeg.ca,http://winnipeg.ca/council/images/gillingham2.png,https://data.winnipeg.ca/resource/r4tk-7dip.json,,,,,,,legislature,,1 204 986-5848,1 204 986-3725,,,,,,,,
Winnipeg City Council,St. Norbert—Seine River,Councillor,Markus Chambers,Markus,Chambers,,,markuschambers@winnipeg.ca,http://winnipeg.ca/council/images/Chambers.png,https://data.winnipeg.ca/resource/r4tk-7dip.json,,,,,,,legislature,,1 204 986-5920,1 204 986-3725,,,,,,,,
Winnipeg City Council,St. Vital,Councillor,Brian Mayes,Brian,Mayes,,,bmayes@winnipeg.ca,http://winnipeg.ca/council/images/mayes3.jpg,https://data.winnipeg.ca/resource/r4tk-7dip.json,,,,,,,legislature,,1 204 986-5088,1 204 986-3725,,,,,,,,
Winnipeg City Council,Transcona,Councillor,Shawn Nason,Shawn,Nason,,,SNason@winnipeg.ca,http://winnipeg.ca/council/images/Nason.png,https://data.winnipeg.ca/resource/r4tk-7dip.json,,,,,,,legislature,,1 204 986-8087,1 204 986-3725,,,,,,,,
Winnipeg City Council,Waverley West,Councillor,Janice Lukes,Janice,Lukes,,,Jlukes@winnipeg.ca,http://winnipeg.ca/council/images/lukes3.jpg,https://data.winnipeg.ca/resource/r4tk-7dip.json,,,,,,,legislature,,1 204 986-6824,1 204 986-3725,,,,,,,,
Winnipeg City Council,Winnipeg,Mayor,Brian Bowman,Brian,Bowman,,,CLK-MayorWebMail@winnipeg.ca,http://winnipeg.ca/council/photos/bowman2.jpg,https://data.winnipeg.ca/resource/r4tk-7dip.json,,,,,,,legislature,,1 204 986-5665,1 204 949-0566,,,,,,,,
Legislative Assembly of New Brunswick,Albert,MLA,Mike Holland,Mike,Holland,,Progressive Conservative Party of New Brunswick,mike.holland@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Holland_MikeP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Bathurst East-Nepisiguit-Saint-Isidore,MLA,Denis Landry,Denis,Landry,,New Brunswick Liberal Association,denis.landry2@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Landry_DenisP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Bathurst West-Beresford,MLA,René Legacy,René,Legacy,,New Brunswick Liberal Association,rene.legacy@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Legacy_ReneP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Campbellton-Dalhousie,MLA,Guy Arseneault,Guy,Arseneault,,New Brunswick Liberal Association,guy.arseneault@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Arseneault_GuyP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Caraquet,MLA,Isabelle Thériault,Isabelle,Thériault,,New Brunswick Liberal Association,isabelle.theriault@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Theriault_IsabelleP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Carleton,MLA,Bill Hogan,Bill,Hogan,,Progressive Conservative Party of New Brunswick,bill.hogan@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Hogan_BillP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Carleton-Victoria,MLA,Margaret Johnson,Margaret,Johnson,,Progressive Conservative Party of New Brunswick,margaret.johnson@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Johnson_MargaretP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Carleton-York,MLA,Richard Ames,Richard,Ames,,Progressive Conservative Party of New Brunswick,richard.ames@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Ames_RichardP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Charlotte-Campobello,MLA,Kathy Bockus,Kathy,Bockus,,Progressive Conservative Party of New Brunswick,kathy.bockus@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Bockus_KathyP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Dieppe,MLA,Roger Melanson,Roger,Melanson,,New Brunswick Liberal Association,roger.l.melanson@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Melanson_RogerP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Edmundston-Madawaska Centre,MLA,Jean-Claude (JC) D'Amours,Jean-Claude (JC),D'Amours,,New Brunswick Liberal Association,jean-claude.d'amours@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/DAmours_JeanClaudeP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Fredericton North,MLA,Jill Green,Jill,Green,,Progressive Conservative Party of New Brunswick,jill.green@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Green_JillP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Fredericton South,MLA,David Coon,David,Coon,,Green Party,david.coon@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Coon_DavidP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Fredericton West-Hanwell,MLA,Dominic Cardy,Dominic,Cardy,,Progressive Conservative Party of New Brunswick,dominic.cardy@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Cardy_DominicP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Fredericton-Grand Lake,MLA,Kris Austin,Kris,Austin,,People's Alliance,kris.austin@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Austin_KrisP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Fredericton-York,MLA,Ryan P. Cullins,Ryan P.,Cullins,,Progressive Conservative Party of New Brunswick,ryan.cullins@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Cullins_RyanP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Fundy-The Isles-Saint John West,MLA,Andrea Anderson-Mason,Andrea,Anderson-Mason,,Progressive Conservative Party of New Brunswick,andrea.andersonmason@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/AndersonMason_AndreaP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Gagetown-Petitcodiac,MLA,Ross Wetmore,Ross,Wetmore,,Progressive Conservative Party of New Brunswick,ross.wetmore@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Wetmore_RossP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Hampton,MLA,Gary Crossman,Gary,Crossman,,Progressive Conservative Party of New Brunswick,gary.crossman@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Crossman_GaryP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Kent North,MLA,Kevin Arseneau,Kevin,Arseneau,,Green Party,kevin.a.arseneau@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Arseneau_KevinP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Kent South,MLA,Benoît Bourque,Benoît,Bourque,,New Brunswick Liberal Association,benoit.bourque@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Bourque_BenoitP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Kings Centre,MLA,Bill Oliver,Bill,Oliver,,Progressive Conservative Party of New Brunswick,bill.oliver@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Oliver_BillP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Madawaska Les Lacs-Edmundston,MLA,Francine Landry,Francine,Landry,,New Brunswick Liberal Association,francine.landry@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Landry_FrancineP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Memramcook-Tantramar,MLA,Megan Mitton,Megan,Mitton,,Green Party,megan.mitton@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Mitton_MeganP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Miramichi,MLA,Michelle Conroy,Michelle,Conroy,,People's Alliance,michelle.conroy@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Conroy_MichelleP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Miramichi Bay-Neguac,MLA,Lisa Harris,Lisa,Harris,,New Brunswick Liberal Association,lisa.harris@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Harris_LisaP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Moncton Centre,MLA,Robert McKee,Robert,McKee,,New Brunswick Liberal Association,robert.mckee@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/McKee_RobertP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Moncton East,MLA,Daniel Allain,Daniel,Allain,,Progressive Conservative Party of New Brunswick,daniel.j.allain@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Allain_DanielP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Moncton Northwest,MLA,Ernie Steeves,Ernie,Steeves,,Progressive Conservative Party of New Brunswick,ernie.steeves@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Steeves_ErnieP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Moncton South,MLA,Greg Turner,Greg,Turner,,Progressive Conservative Party of New Brunswick,greg.turner@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Turner_GregP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Moncton Southwest,MLA,Sherry Wilson,Sherry,Wilson,,Progressive Conservative Party of New Brunswick,sherry.wilson@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Wilson_SherryP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,New Maryland-Sunbury,MLA,Jeff Carr,Jeff,Carr,,Progressive Conservative Party of New Brunswick,jeff.carr@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Carr_JeffP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Oromocto-Lincoln,MLA,Mary E. Wilson,Mary E.,Wilson,,Progressive Conservative Party of New Brunswick,mary.wilson@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Wilson_MaryP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Portland-Simonds,MLA,Trevor A. Holder,Trevor A.,Holder,,Progressive Conservative Party of New Brunswick,trevor.holder@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Holder_TrevorP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Quispamsis,MLA,Blaine Higgs,Blaine,Higgs,,Progressive Conservative Party of New Brunswick,blaine.higgs@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Higgs_BlaineP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Restigouche West,MLA,Gilles LePage,Gilles,LePage,,New Brunswick Liberal Association,gilles.lepage@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/LePage_GillesP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Restigouche-Chaleur,MLA,Daniel Guitard,Daniel,Guitard,,New Brunswick Liberal Association,daniel.guitard@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Guitard_DanielP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Riverview,MLA,R. Bruce Fitch,R. Bruce,Fitch,,Progressive Conservative Party of New Brunswick,bruce.fitch@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Fitch_BruceP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Rothesay,MLA,Hugh J. A. (Ted) Flemming,Hugh J. A. (Ted),Flemming,,Progressive Conservative Party of New Brunswick,hugh.flemming@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Flemming_TedP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Saint John East,MLA,Glen Savoie,Glen,Savoie,,Progressive Conservative Party of New Brunswick,glen.savoie@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Savoie_GlenP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Saint John Harbour,MLA,Arlene Dunn,Arlene,Dunn,,Progressive Conservative Party of New Brunswick,arlene.dunn@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Dunn_ArleneP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Saint John Lancaster,MLA,Dorothy Shephard,Dorothy,Shephard,,Progressive Conservative Party of New Brunswick,dorothy.shephard@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Shephard_DorothyP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Shediac Bay-Dieppe,MLA,Robert Gauvin,Robert,Gauvin,,New Brunswick Liberal Association,robert.gauvin@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Gauvin_RobertP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Shediac-Beaubassin-Cap-Pelé,MLA,Jacques LeBlanc,Jacques,LeBlanc,,New Brunswick Liberal Association,jacques.j.leblanc@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/LeBlanc_JacquesP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Shippagan-Lamèque-Miscou,MLA,Eric Mallet,Eric,Mallet,,New Brunswick Liberal Association,eric.mallet@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Mallet_EricP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Southwest Miramichi-Bay du Vin,MLA,Jake Stewart,Jake,Stewart,,Progressive Conservative Party of New Brunswick,jake.stewart@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Stewart_JakeP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Sussex-Fundy-St. Martins,MLA,Tammy Scott-Wallace,Tammy,Scott-Wallace,,Progressive Conservative Party of New Brunswick,tammy.scott-wallace@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/ScottWallace_TammyP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Tracadie-Sheila,MLA,Keith Chiasson,Keith,Chiasson,,New Brunswick Liberal Association,keith.chiasson@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Chiasson_KeithP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Legislative Assembly of New Brunswick,Victoria-La Vallée,MLA,Chuck Chiasson,Chuck,Chiasson,,New Brunswick Liberal Association,chuck.chiasson@gnb.ca,https://www1.gnb.ca/legis/bios/60/image/60/images/Chiasson_ChuckP.jpg,https://www1.gnb.ca/legis/bios/60/index-e.asp,,,,,,,,,,,,,,,,,,
Fredericton City Council,Fredericton,Mayor,Mike O'Brien,Mike,O'Brien,,,mayor@fredericton.ca,https://www.fredericton.ca/sites/default/files/styles/scale/public/images/people/mike_obrien_formal_may_2016.jpg?itok=ObHqgJZs,http://www.fredericton.ca/en/city-hall/city-council/mike-obrien,,,,,,,legislature,,1 506 460-2125,,,,,,,,,
Fredericton City Council,Ward 1,Councillor,Dan Keenan,Dan,Keenan,,,dan.keenan@fredericton.ca,https://www.fredericton.ca/sites/default/files/styles/scale/public/images/people/dan_keenan_may_2016.jpg?itok=kEcd5TtP,http://www.fredericton.ca/en/city-hall/city-council/dan-keenan,,,,,,,legislature,,1 506 472-6046,,,,,,,,,
Fredericton City Council,Ward 10,Councillor,John MacDermid,John,MacDermid,,,john.macdermid@fredericton.ca,https://www.fredericton.ca/sites/default/files/styles/scale/public/images/people/john_macdermid_may_2016.jpg?itok=0nHERV2G,http://www.fredericton.ca/en/city-hall/city-council/john-macdermid,,,,,,,legislature,,1 506 471-5646,,,,,,,,,
